|53310951| 2|201541|09.10.2015|Vrijdag |10:30:00|12:30:00|H05B9a|50448256|H05B9B|K |51522379|MA toegepaste informatica|51016775|1|@08\QStatus@|Goedgekeurd|BOKU |03.10 |50359125| 80 | |334-30|Instituut Burgerlijke Bouwkunde|Kasteelpark Arenberg 40|Heverlee|3001 |BE |1|@08\QStatus@|Goedgekeurd|I. Verbauwhede | 18159| 18159| Advanced Platform Architectures and Mapping Methods for Embedded Applications: Lecture | | | | | | | | 
|53308390| 2|201541|09.10.2015|Vrijdag |14:00:00|16:00:00|H04K5a|50448158|H04K5A|P |50448408|MA toegepaste informatica|51016775|1|@08\QStatus@|Goedgekeurd|200A |00.225 |50721558| 125 |AUDITORIUM COMPUTERWETENSCHAPPEN |490-12|Computerwetenschappen |Celestijnenlaan 200a |Heverlee|3001 |BE |1|@08\QStatus@|Goedgekeurd|F. Piessens | 18905| 18905| Development of Secure Software: Lecture | | | | | | | | 
|53311983| 3|201541|09.10.2015|Vrijdag |14:00:00|18:00:00|G0Q55a|50307003|G0Q55A|P |50307062|MA toegepaste informatica|51016775|1|@08\QStatus@|Goedgekeurd|200B |00.18 |50817847| 60 | |490-11|Instituut voor Wiskunde |Celestijnenlaan 200b |Heverlee|3001 |BE |1|@08\QStatus@|Goedgekeurd|E. Duval | 16838| 16838| Fundamenten van Mens-machine interactie | | | | | | | | 
|53310270| 3|201541|09.10.2015|Vrijdag |16:00:00|18:00:00|H02B1a|50286640|H02B1A|K |50290516|MA toegepaste informatica|51016775|1|@08\QStatus@|Goedgekeurd|200S |00.04 |50075355| 40 | |490-17|Seminarielokalen |Celestijnenlaan 200s |Heverlee|3001 |BE |1|@08\QStatus@|Goedgekeurd|M. Moens | 37861| 12108| Natural Language Processing: Lecture | | | | | | | | 
|53310270| 3|201541|09.10.2015|Vrijdag |16:00:00|18:00:00|H02B1a|50286640|H02B1A|K |50290516|MA toegepaste informatica|51016775|1|@08\QStatus@|Goedgekeurd|200S |00.04 |50075355| 40 | |490-17|Seminarielokalen |Celestijnenlaan 200s |Heverlee|3001 |BE |1|@08\QStatus@|Goedgekeurd|V. Vandeghinste| 35370| 35370| Natural Language Processing: Lecture | | | | | | | | 
|53323138| 2|201542|12.10.2015|Maandag |16:00:00|18:30:00|H00H2a|50359564|H02D2A|P |50290468|MA toegepaste informatica|51016775|1|@08\QStatus@|Goedgekeurd|200G |01.73 |50075286| 48 | |492-11|Kandidatuur Scheikunde |Celestijnenlaan 200g |Heverlee|3001 |BE |1|@08\QStatus@|Goedgekeurd|L. De Raedt | 10316| 10316| Uncertainty in Artificial Intelligence: Exercises | bewust dubbele boeking docent en set (verschillende Reeksen) |bewust dubbele boeking docenten| Group A | | | | | 
|53323138| 2|201542|12.10.2015|Maandag |16:00:00|18:30:00|H00H2a|50359564|H02D2A|P |50290468|MA toegepaste informatica|51016775|1|@08\QStatus@|Goedgekeurd|200G |01.73 |50075286| 48 | |492-11|Kandidatuur Scheikunde |Celestijnenlaan 200g |Heverlee|3001 |BE |1|@08\QStatus@|Goedgekeurd|T. De Laet | 89691| 46457| Uncertainty in Artificial Intelligence: Exercises | bewust dubbele boeking docent en set (verschillende Reeksen) |bewust dubbele boeking docenten| Group A | | | | | 
|53349844| 1|201542|13.10.2015|Dinsdag |08:30:00|10:30:00|H05B0a|50448255|H05B9B|K |51522379|MA toegepaste informatica|51016775|1|@08\QStatus@|Goedgekeurd|ELEC |B91.300 |53240994| 105 |Auditorium C |335-01|Elektrotechnisch Instituut |Kasteelpark Arenberg 10|Heverlee|3001 |BE | | | | | | | Advanced Platform Architectures and Mapping Methods for Embedded Applications: Exercises and Practica| afblijven Ingrid | | 2 Meleem + 2 Meltim | | | | | 
|53311797| 4|201542|14.10.2015|Woensdag |08:30:00|10:30:00|H04L2a|50448160|H04L2A|K |50448412|MA toegepaste informatica|51016775|1|@08\QStatus@|Goedgekeurd|200A |00.144 |50849433| 60 |Seminarielokaal |490-12|Computerwetenschappen |Celestijnenlaan 200a |Heverlee|3001 |BE |1|@08\QStatus@|Goedgekeurd|M. Lobelle | 65202| 65202| Software for Real-Time and Embedded Systems: Lecture | | | | | | | | 
|53311945| 4|201542|14.10.2015|Woensdag |16:00:00|18:00:00|G0B34a|50545551|G0B34B|K |50699383|MA toegepaste informatica|51016775|1|@08\QStatus@|Goedgekeurd|200B |00.16 |50817846| 60 | |490-11|Instituut voor Wiskunde |Celestijnenlaan 200b |Heverlee|3001 |BE |1|@08\QStatus@|Goedgekeurd|B. Berendt | 54729| 54729| Knowledge and the Web: Lecture | Dubbele boeking oké (gelijktijdige activiteit H0Y8) | | | | | | | 
|53311946| 4|201542|14.10.2015|Woensdag |16:00:00|18:00:00|H00Y8a|52714587|G0B34B|K |50699383|MA toegepaste informatica|51016775|1|@08\QStatus@|Goedgekeurd|200B |00.16 |50817846| 60 | |490-11|Instituut voor Wiskunde |Celestijnenlaan 200b |Heverlee|3001 |BE |1|@08\QStatus@|Goedgekeurd|B. Berendt | 54729| 54729| Knowledge and the Web: Lectures 2 | Dubbele boeking oké (gelijktijdige activiteit H_GB34) | | | | | | | 
|53311984| 4|201542|14.10.2015|Woensdag |16:00:00|18:00:00|H07Z6a|52893134|G0Q66C|P |52893132|MA toegepaste informatica|51016775|1|@08\QStatus@|Goedgekeurd|200A |00.225 |50721558| 125 |AUDITORIUM COMPUTERWETENSCHAPPEN |490-12|Computerwetenschappen |Celestijnenlaan 200a |Heverlee|3001 |BE |1|@08\QStatus@|Goedgekeurd|P. Dutré | 16791| 16791| Fundamenten van Computergrafiek | | | | | | | | 
|53323655| 2|201542|14.10.2015|Woensdag |16:00:00|18:30:00|H00H2a|50359564|H02D2A|P |50290468|MA toegepaste informatica|51016775|1|@08\QStatus@|Goedgekeurd|200S |01.03 |50075356| 50 | |490-17|Seminarielokalen |Celestijnenlaan 200s |Heverlee|3001 |BE |1|@08\QStatus@|Goedgekeurd|L. De Raedt | 10316| 10316| Uncertainty in Artificial Intelligence: Exercises | bewust dubbele boeking docent en sets (= verschillende Reeksen)| | Group B | | | | | 
|53323655| 2|201542|14.10.2015|Woensdag |16:00:00|18:30:00|H00H2a|50359564|H02D2A|P |50290468|MA toegepaste informatica|51016775|1|@08\QStatus@|Goedgekeurd|200S |01.03 |50075356| 50 | |490-17|Seminarielokalen |Celestijnenlaan 200s |Heverlee|3001 |BE |1|@08\QStatus@|Goedgekeurd|T. De Laet | 89691| 46457| Uncertainty in Artificial Intelligence: Exercises | bewust dubbele boeking docent en sets (= verschillende Reeksen)| | Group B | | | | | 
|53335019| 2|201542|14.10.2015|Woensdag |18:00:00|20:00:00|G0B35a|50545552|G0B34B|K |50699383|MA toegepaste informatica|51016775|1|@08\QStatus@|Goedgekeurd|200C |01.03 |50075299| 78 |ICTS PC-KLAS E |493-11|Kandidatuur Natuurkunde |Celestijnenlaan 200c |Heverlee|3001 |BE |1|@08\QStatus@|Goedgekeurd|B. Berendt | 54729| 54729| Knowledge and the Web: Exercises | bewust deeltijdse overlap set | | | | | | | 
|53303396| 4|201542|15.10.2015|Donderdag|14:00:00|16:00:00|H02C1a|50286650|H02C1A|P |50290457|MA toegepaste informatica|51016775|1|@08\QStatus@|Goedgekeurd|C300 |00.03 |50075273| 241 |AUD. A |391-11|Instituut voor Mechanica |Celestijnenlaan 300 |Heverlee|3001 |BE |1|@08\QStatus@|Goedgekeurd|H. Blockeel | 37438| 8122| Machine Learning and Inductive Inference: Lecture |systeemfout dubbele boeking docent???? | | | | | | | 
|53312611| 4|201542|16.10.2015|Vrijdag |08:30:00|10:30:00|H03F7a|50448295|H03F7A|K |50448365|MA toegepaste informatica|51016775|1|@08\QStatus@|Goedgekeurd|200A |00.144 |50849433| 60 |Seminarielokaal |490-12|Computerwetenschappen |Celestijnenlaan 200a |Heverlee|3001 |BE |1|@08\QStatus@|Goedgekeurd|D. Huybrechs | 70285| 40688| Wavelets: Lecture | Dubbele boeking H3F7 oké (extra lokaal) | | | | | | | 
|53324884| 4|201542|16.10.2015|Vrijdag |08:30:00|10:30:00|H03F0a|50448301|H03F0A|K |50448362|MA toegepaste informatica|51016775|1|@08\QStatus@|Goedgekeurd|200B |00.05 |50308419| 40 | |490-11|Instituut voor Wiskunde |Celestijnenlaan 200b |Heverlee|3001 |BE |1|@08\QStatus@|Goedgekeurd|K. Meerbergen | 9717| 9717| Technisch-wetenschappelijke software: hoorcollege | | | | | | | | 
|53324884| 4|201542|16.10.2015|Vrijdag |08:30:00|10:30:00|H03F0a|50448301|H03F0A|K |50448362|MA toegepaste informatica|51016775|1|@08\QStatus@|Goedgekeurd|200B |00.05 |50308419| 40 | |490-11|Instituut voor Wiskunde |Celestijnenlaan 200b |Heverlee|3001 |BE |1|@08\QStatus@|Goedgekeurd|R. Cools | 16438| 16438| Technisch-wetenschappelijke software: hoorcollege | | | | | | | | 
|53309833| 4|201542|16.10.2015|Vrijdag |09:00:00|10:30:00|H02D2a|50286661|H02D2A|P |50290468|MA toegepaste informatica|51016775|1|@08\QStatus@|Goedgekeurd|200L |00.06 |50075346| 280 | |490-14|Auditoria L |Celestijnenlaan 200l |Heverlee|3001 |BE |1|@08\QStatus@|Goedgekeurd|L. De Raedt | 10316| 10316| Uncertainty in Artificial Intelligence: Lecture | | | | | | | | 
|53309833| 4|201542|16.10.2015|Vrijdag |09:00:00|10:30:00|H02D2a|50286661|H02D2A|P |50290468|MA toegepaste informatica|51016775|1|@08\QStatus@|Goedgekeurd|200L |00.06 |50075346| 280 | |490-14|Auditoria L |Celestijnenlaan 200l |Heverlee|3001 |BE |1|@08\QStatus@|Goedgekeurd|T. De Laet | 89691| 46457| Uncertainty in Artificial Intelligence: Lecture | | | | | | | | 
|53310951| 3|201542|16.10.2015|Vrijdag |10:30:00|12:30:00|H05B9a|50448256|H05B9B|K |51522379|MA toegepaste informatica|51016775|1|@08\QStatus@|Goedgekeurd|BOKU |03.10 |50359125| 80 | |334-30|Instituut Burgerlijke Bouwkunde|Kasteelpark Arenberg 40|Heverlee|3001 |BE |1|@08\QStatus@|Goedgekeurd|F. Catthoor | 14055| 14055| Advanced Platform Architectures and Mapping Methods for Embedded Applications: Lecture | | | | | | | | 
|53310951| 3|201542|16.10.2015|Vrijdag |10:30:00|12:30:00|H05B9a|50448256|H05B9B|K |51522379|MA toegepaste informatica|51016775|1|@08\QStatus@|Goedgekeurd|BOKU |03.10 |50359125| 80 | |334-30|Instituut Burgerlijke Bouwkunde|Kasteelpark Arenberg 40|Heverlee|3001 |BE |1|@08\QStatus@|Goedgekeurd|I. Verbauwhede | 18159| 18159| Advanced Platform Architectures and Mapping Methods for Embedded Applications: Lecture | | | | | | | | 
|53308390| 3|201542|16.10.2015|Vrijdag |14:00:00|16:00:00|H04K5a|50448158|H04K5A|P |50448408|MA toegepaste informatica|51016775|1|@08\QStatus@|Goedgekeurd|200A |00.225 |50721558| 125 |AUDITORIUM COMPUTERWETENSCHAPPEN |490-12|Computerwetenschappen |Celestijnenlaan 200a |Heverlee|3001 |BE |1|@08\QStatus@|Goedgekeurd|F. Piessens | 18905| 18905| Development of Secure Software: Lecture | | | | | | | | 
|53311983| 4|201542|16.10.2015|Vrijdag |14:00:00|18:00:00|G0Q55a|50307003|G0Q55A|P |50307062|MA toegepaste informatica|51016775|1|@08\QStatus@|Goedgekeurd|200B |00.18 |50817847| 60 | |490-11|Instituut voor Wiskunde |Celestijnenlaan 200b |Heverlee|3001 |BE |1|@08\QStatus@|Goedgekeurd|E. Duval | 16838| 16838| Fundamenten van Mens-machine interactie | | | | | | | | 
|53310270| 4|201542|16.10.2015|Vrijdag |16:00:00|18:00:00|H02B1a|50286640|H02B1A|K |50290516|MA toegepaste informatica|51016775|1|@08\QStatus@|Goedgekeurd|200S |00.04 |50075355| 40 | |490-17|Seminarielokalen |Celestijnenlaan 200s |Heverlee|3001 |BE |1|@08\QStatus@|Goedgekeurd|M. Moens | 37861| 12108| Natural Language Processing: Lecture | | | | | | | | 
|53310270| 4|201542|16.10.2015|Vrijdag |16:00:00|18:00:00|H02B1a|50286640|H02B1A|K |50290516|MA toegepaste informatica|51016775|1|@08\QStatus@|Goedgekeurd|200S |00.04 |50075355| 40 | |490-17|Seminarielokalen |Celestijnenlaan 200s |Heverlee|3001 |BE |1|@08\QStatus@|Goedgekeurd|V. Vandeghinste| 35370| 35370| Natural Language Processing: Lecture | | | | | | | | 
|53323453| 1|201543|19.10.2015|Maandag |16:00:00|18:30:00|H00G6a|50359558|H02C1A|P |50290457|MA toegepaste informatica|51016775|1|@08\QStatus@|Goedgekeurd|200N |00.04 |50075350| 108 | |490-16|Auditoria N |Celestijnenlaan 200n |Heverlee|3001 |BE |1|@08\QStatus@|Goedgekeurd|H. Blockeel | 37438| 8122| Machine Learning and Inductive Inference: Exercises | bewust dubbele set (meerdere Reeksen) | | Group A: a.o. MAI | | | | | 
|53526340| 1|201543|19.10.2015|Maandag |16:00:00|18:30:00|H00G6a|50359558|H02C1A|P |50290457|MA toegepaste informatica|51016775|1|@08\QStatus@|Goedgekeurd|200B |01.07 |50075327| 40 | |490-11|Instituut voor Wiskunde |Celestijnenlaan 200b |Heverlee|3001 |BE |1|@08\QStatus@|Goedgekeurd|H. Blockeel | 37438| 8122| Machine Learning and Inductive Inference: Exercises | bewust dubbele boeking set & docent | | Group E | | | | | 
|53311797| 5|201543|21.10.2015|Woensdag |08:30:00|10:30:00|H04L2a|50448160|H04L2A|K |50448412|MA toegepaste informatica|51016775|1|@08\QStatus@|Goedgekeurd|200A |00.144 |50849433| 60 |Seminarielokaal |490-12|Computerwetenschappen |Celestijnenlaan 200a |Heverlee|3001 |BE |1|@08\QStatus@|Goedgekeurd|M. Lobelle | 65202| 65202| Software for Real-Time and Embedded Systems: Lecture | | | | | | | | 
|53311945| 5|201543|21.10.2015|Woensdag |16:00:00|18:00:00|G0B34a|50545551|G0B34B|K |50699383|MA toegepaste informatica|51016775|1|@08\QStatus@|Goedgekeurd|200B |00.16 |50817846| 60 | |490-11|Instituut voor Wiskunde |Celestijnenlaan 200b |Heverlee|3001 |BE |1|@08\QStatus@|Goedgekeurd|B. Berendt | 54729| 54729| Knowledge and the Web: Lecture | Dubbele boeking oké (gelijktijdige activiteit H0Y8) | | | | | | | 
|53311946| 5|201543|21.10.2015|Woensdag |16:00:00|18:00:00|H00Y8a|52714587|G0B34B|K |50699383|MA toegepaste informatica|51016775|1|@08\QStatus@|Goedgekeurd|200B |00.16 |50817846| 60 | |490-11|Instituut voor Wiskunde |Celestijnenlaan 200b |Heverlee|3001 |BE |1|@08\QStatus@|Goedgekeurd|B. Berendt | 54729| 54729| Knowledge and the Web: Lectures 2 | Dubbele boeking oké (gelijktijdige activiteit H_GB34) | | | | | | | 
|53311984| 5|201543|21.10.2015|Woensdag |16:00:00|18:00:00|H07Z6a|52893134|G0Q66C|P |52893132|MA toegepaste informatica|51016775|1|@08\QStatus@|Goedgekeurd|200A |00.225 |50721558| 125 |AUDITORIUM COMPUTERWETENSCHAPPEN |490-12|Computerwetenschappen |Celestijnenlaan 200a |Heverlee|3001 |BE |1|@08\QStatus@|Goedgekeurd|P. Dutré | 16791| 16791| Fundamenten van Computergrafiek | | | | | | | | 
|53323139| 1|201543|21.10.2015|Woensdag |16:00:00|18:30:00|H00G6a|50359558|H02C1A|P |50290457|MA toegepaste informatica|51016775|1|@08\QStatus@|Goedgekeurd|200S |01.04 |50075353| 40 | |490-17|Seminarielokalen |Celestijnenlaan 200s |Heverlee|3001 |BE |1|@08\QStatus@|Goedgekeurd|H. Blockeel | 37438| 8122| Machine Learning and Inductive Inference: Exercises | bewust dubbele boeking docent en set (verschillende Reeksen) | |Group B: a.o. Mcws + Mti | | | | | 
|53323469| 1|201543|21.10.2015|Woensdag |16:00:00|18:30:00|H00G6a|50359558|H02C1A|P |50290457|MA toegepaste informatica|51016775|1|@08\QStatus@|Goedgekeurd|200S |00.03 |50075357| 50 | |490-17|Seminarielokalen |Celestijnenlaan 200s |Heverlee|3001 |BE |1|@08\QStatus@|Goedgekeurd|H. Blockeel | 37438| 8122| Machine Learning and Inductive Inference: Exercises | bewust dubbele boeking docent | | Group D: a.o. BioInformatics+Information Mgt| | | | | 
|53335019| 3|201543|21.10.2015|Woensdag |18:00:00|20:00:00|G0B35a|50545552|G0B34B|K |50699383|MA toegepaste informatica|51016775|1|@08\QStatus@|Goedgekeurd|200C |01.03 |50075299| 78 |ICTS PC-KLAS E |493-11|Kandidatuur Natuurkunde |Celestijnenlaan 200c |Heverlee|3001 |BE |1|@08\QStatus@|Goedgekeurd|B. Berendt | 54729| 54729| Knowledge and the Web: Exercises | bewust deeltijdse overlap set | | | | | | | 
|53323470| 1|201543|22.10.2015|Donderdag|08:00:00|10:30:00|H00G6a|50359558|H02C1A|P |50290457|MA toegepaste informatica|51016775|1|@08\QStatus@|Goedgekeurd|200S |01.03 |50075356| 50 | |490-17|Seminarielokalen |Celestijnenlaan 200s |Heverlee|3001 |BE |1|@08\QStatus@|Goedgekeurd|H. Blockeel | 37438| 8122| Machine Learning and Inductive Inference: Exercises | | | Group C | | | | | 
|53310675| 3|201543|22.10.2015|Donderdag|10:30:00|13:00:00|G0K32a|50656983|G0K32A|P |50656998|MA toegepaste informatica|51016775|1|@08\QStatus@|Goedgekeurd|200A |00.144 |50849433| 60 |Seminarielokaal |490-12|Computerwetenschappen |Celestijnenlaan 200a |Heverlee|3001 |BE |1|@08\QStatus@|Goedgekeurd|E. Steegmans | 13942| 13942| Vereistenanalyse voor complexe softwaresystemen | | | | | | | | 
|53312611| 5|201543|23.10.2015|Vrijdag |08:30:00|10:30:00|H03F7a|50448295|H03F7A|K |50448365|MA toegepaste informatica|51016775|1|@08\QStatus@|Goedgekeurd|200A |00.144 |50849433| 60 |Seminarielokaal |490-12|Computerwetenschappen |Celestijnenlaan 200a |Heverlee|3001 |BE |1|@08\QStatus@|Goedgekeurd|D. Huybrechs | 70285| 40688| Wavelets: Lecture | Dubbele boeking H3F7 oké (extra lokaal) | | | | | | | 
|53324884| 5|201543|23.10.2015|Vrijdag |08:30:00|10:30:00|H03F0a|50448301|H03F0A|K |50448362|MA toegepaste informatica|51016775|1|@08\QStatus@|Goedgekeurd|200B |01.07 |50075327| 40 | |490-11|Instituut voor Wiskunde |Celestijnenlaan 200b |Heverlee|3001 |BE |1|@08\QStatus@|Goedgekeurd|K. Meerbergen | 9717| 9717| Technisch-wetenschappelijke software: hoorcollege | | | | | | | | 
|53324884| 5|201543|23.10.2015|Vrijdag |08:30:00|10:30:00|H03F0a|50448301|H03F0A|K |50448362|MA toegepaste informatica|51016775|1|@08\QStatus@|Goedgekeurd|200B |01.07 |50075327| 40 | |490-11|Instituut voor Wiskunde |Celestijnenlaan 200b |Heverlee|3001 |BE |1|@08\QStatus@|Goedgekeurd|R. Cools | 16438| 16438| Technisch-wetenschappelijke software: hoorcollege | | | | | | | | 
|53309833| 5|201543|23.10.2015|Vrijdag |09:00:00|10:30:00|H02D2a|50286661|H02D2A|P |50290468|MA toegepaste informatica|51016775|1|@08\QStatus@|Goedgekeurd|C300 |00.08 |50075272| 214 |AUD. B |391-11|Instituut voor Mechanica |Celestijnenlaan 300 |Heverlee|3001 |BE |1|@08\QStatus@|Goedgekeurd|L. De Raedt | 10316| 10316| Uncertainty in Artificial Intelligence: Lecture | | | | | | | | 
|53309833| 5|201543|23.10.2015|Vrijdag |09:00:00|10:30:00|H02D2a|50286661|H02D2A|P |50290468|MA toegepaste informatica|51016775|1|@08\QStatus@|Goedgekeurd|C300 |00.08 |50075272| 214 |AUD. B |391-11|Instituut voor Mechanica |Celestijnenlaan 300 |Heverlee|3001 |BE |1|@08\QStatus@|Goedgekeurd|T. De Laet | 89691| 46457| Uncertainty in Artificial Intelligence: Lecture | | | | | | | | 
|53308390| 4|201543|23.10.2015|Vrijdag |14:00:00|16:00:00|H04K5a|50448158|H04K5A|P |50448408|MA toegepaste informatica|51016775|1|@08\QStatus@|Goedgekeurd|200A |00.225 |50721558| 125 |AUDITORIUM COMPUTERWETENSCHAPPEN |490-12|Computerwetenschappen |Celestijnenlaan 200a |Heverlee|3001 |BE |1|@08\QStatus@|Goedgekeurd|F. Piessens | 18905| 18905| Development of Secure Software: Lecture | | | | | | | | 
|53311983| 5|201543|23.10.2015|Vrijdag |14:00:00|18:00:00|G0Q55a|50307003|G0Q55A|P |50307062|MA toegepaste informatica|51016775|1|@08\QStatus@|Goedgekeurd|200B |00.18 |50817847| 60 | |490-11|Instituut voor Wiskunde |Celestijnenlaan 200b |Heverlee|3001 |BE |1|@08\QStatus@|Goedgekeurd|E. Duval | 16838| 16838| Fundamenten van Mens-machine interactie | | | | | | | | 
|53310270| 5|201543|23.10.2015|Vrijdag |16:00:00|18:00:00|H02B1a|50286640|H02B1A|K |50290516|MA toegepaste informatica|51016775|1|@08\QStatus@|Goedgekeurd|200S |00.04 |50075355| 40 | |490-17|Seminarielokalen |Celestijnenlaan 200s |Heverlee|3001 |BE |1|@08\QStatus@|Goedgekeurd|M. Moens | 37861| 12108| Natural Language Processing: Lecture | | | | | | | | 
|53310270| 5|201543|23.10.2015|Vrijdag |16:00:00|18:00:00|H02B1a|50286640|H02B1A|K |50290516|MA toegepaste informatica|51016775|1|@08\QStatus@|Goedgekeurd|200S |00.04 |50075355| 40 | |490-17|Seminarielokalen |Celestijnenlaan 200s |Heverlee|3001 |BE |1|@08\QStatus@|Goedgekeurd|V. Vandeghinste| 35370| 35370| Natural Language Processing: Lecture | | | | | | | | 
|53323138| 3|201544|26.10.2015|Maandag |16:00:00|18:30:00|H00H2a|50359564|H02D2A|P |50290468|MA toegepaste informatica|51016775|1|@08\QStatus@|Goedgekeurd|200B |00.16 |50817846| 60 | |490-11|Instituut voor Wiskunde |Celestijnenlaan 200b |Heverlee|3001 |BE |1|@08\QStatus@|Goedgekeurd|L. De Raedt | 10316| 10316| Uncertainty in Artificial Intelligence: Exercises | bewust dubbele boeking docent en set (verschillende Reeksen) |bewust dubbele boeking docenten| Group A | | | | | 
|53323138| 3|201544|26.10.2015|Maandag |16:00:00|18:30:00|H00H2a|50359564|H02D2A|P |50290468|MA toegepaste informatica|51016775|1|@08\QStatus@|Goedgekeurd|200B |00.16 |50817846| 60 | |490-11|Instituut voor Wiskunde |Celestijnenlaan 200b |Heverlee|3001 |BE |1|@08\QStatus@|Goedgekeurd|T. De Laet | 89691| 46457| Uncertainty in Artificial Intelligence: Exercises | bewust dubbele boeking docent en set (verschillende Reeksen) |bewust dubbele boeking docenten| Group A | | | | | 
|53493983| 2|201544|27.10.2015|Dinsdag |08:30:00|10:30:00|H00G0a|50359552|H02B1A|K |50290516|MA toegepaste informatica|51016775|1|@08\QStatus@|Goedgekeurd|VHI |01.25 |50074952| 60 |ICTS PC-KLAS G1 |108-01|Van Den Heuvelinstituut |Dekenstraat 2 |Leuven |3000 |BE |1|@08\QStatus@|Goedgekeurd|M. Moens | 37861| 12108| Natural Language Processing: Exercises | | | | | | | | 
|53493983| 2|201544|27.10.2015|Dinsdag |08:30:00|10:30:00|H00G0a|50359552|H02B1A|K |50290516|MA toegepaste informatica|51016775|1|@08\QStatus@|Goedgekeurd|VHI |01.25 |50074952| 60 |ICTS PC-KLAS G1 |108-01|Van Den Heuvelinstituut |Dekenstraat 2 |Leuven |3000 |BE |1|@08\QStatus@|Goedgekeurd|V. Vandeghinste| 35370| 35370| Natural Language Processing: Exercises | | | | | | | | 
|53311797| 6|201544|28.10.2015|Woensdag |08:30:00|10:30:00|H04L2a|50448160|H04L2A|K |50448412|MA toegepaste informatica|51016775|1|@08\QStatus@|Goedgekeurd|200A |00.144 |50849433| 60 |Seminarielokaal |490-12|Computerwetenschappen |Celestijnenlaan 200a |Heverlee|3001 |BE |1|@08\QStatus@|Goedgekeurd|M. Lobelle | 65202| 65202| Software for Real-Time and Embedded Systems: Lecture | | | | | | | | 
|53311945| 6|201544|28.10.2015|Woensdag |16:00:00|18:00:00|G0B34a|50545551|G0B34B|K |50699383|MA toegepaste informatica|51016775|1|@08\QStatus@|Goedgekeurd|200B |00.16 |50817846| 60 | |490-11|Instituut voor Wiskunde |Celestijnenlaan 200b |Heverlee|3001 |BE |1|@08\QStatus@|Goedgekeurd|B. Berendt | 54729| 54729| Knowledge and the Web: Lecture | Dubbele boeking oké (gelijktijdige activiteit H0Y8) | | | | | | | 
|53311946| 6|201544|28.10.2015|Woensdag |16:00:00|18:00:00|H00Y8a|52714587|G0B34B|K |50699383|MA toegepaste informatica|51016775|1|@08\QStatus@|Goedgekeurd|200B |00.16 |50817846| 60 | |490-11|Instituut voor Wiskunde |Celestijnenlaan 200b |Heverlee|3001 |BE |1|@08\QStatus@|Goedgekeurd|B. Berendt | 54729| 54729| Knowledge and the Web: Lectures 2 | Dubbele boeking oké (gelijktijdige activiteit H_GB34) | | | | | | | 
|53311984| 6|201544|28.10.2015|Woensdag |16:00:00|18:00:00|H07Z6a|52893134|G0Q66C|P |52893132|MA toegepaste informatica|51016775|1|@08\QStatus@|Goedgekeurd|200A |00.225 |50721558| 125 |AUDITORIUM COMPUTERWETENSCHAPPEN |490-12|Computerwetenschappen |Celestijnenlaan 200a |Heverlee|3001 |BE |1|@08\QStatus@|Goedgekeurd|P. Dutré | 16791| 16791| Fundamenten van Computergrafiek | | | | | | | | 
|53323655| 3|201544|28.10.2015|Woensdag |16:00:00|18:30:00|H00H2a|50359564|H02D2A|P |50290468|MA toegepaste informatica|51016775|1|@08\QStatus@|Goedgekeurd|200S |01.03 |50075356| 50 | |490-17|Seminarielokalen |Celestijnenlaan 200s |Heverlee|3001 |BE |1|@08\QStatus@|Goedgekeurd|L. De Raedt | 10316| 10316| Uncertainty in Artificial Intelligence: Exercises | bewust dubbele boeking docent en sets (= verschillende Reeksen)| | Group B | | | | | 
|53323655| 3|201544|28.10.2015|Woensdag |16:00:00|18:30:00|H00H2a|50359564|H02D2A|P |50290468|MA toegepaste informatica|51016775|1|@08\QStatus@|Goedgekeurd|200S |01.03 |50075356| 50 | |490-17|Seminarielokalen |Celestijnenlaan 200s |Heverlee|3001 |BE |1|@08\QStatus@|Goedgekeurd|T. De Laet | 89691| 46457| Uncertainty in Artificial Intelligence: Exercises | bewust dubbele boeking docent en sets (= verschillende Reeksen)| | Group B | | | | | 
|53335019| 4|201544|28.10.2015|Woensdag |18:00:00|20:00:00|G0B35a|50545552|G0B34B|K |50699383|MA toegepaste informatica|51016775|1|@08\QStatus@|Goedgekeurd|200C |01.03 |50075299| 78 |ICTS PC-KLAS E |493-11|Kandidatuur Natuurkunde |Celestijnenlaan 200c |Heverlee|3001 |BE |1|@08\QStatus@|Goedgekeurd|B. Berendt | 54729| 54729| Knowledge and the Web: Exercises | bewust deeltijdse overlap set | | | | | | | 
|53303396| 5|201544|29.10.2015|Donderdag|14:00:00|16:00:00|H02C1a|50286650|H02C1A|P |50290457|MA toegepaste informatica|51016775|1|@08\QStatus@|Goedgekeurd|C300 |00.03 |50075273| 241 |AUD. A |391-11|Instituut voor Mechanica |Celestijnenlaan 300 |Heverlee|3001 |BE |1|@08\QStatus@|Goedgekeurd|H. Blockeel | 37438| 8122| Machine Learning and Inductive Inference: Lecture |systeemfout dubbele boeking docent???? | | | | | | | 
